,solar,onshore,offshore
2020-12-14 21:00:00,0.0,0.24272337545126355,0.7915778251599147
2020-12-14 22:00:00,0.0,0.23570998796630566,0.7634594882729211
2020-12-14 23:00:00,0.0,0.2309341155234657,0.6255330490405118
2020-12-15 00:00:00,0.0,0.23634927797833935,0.5948827292110874
2020-12-15 01:00:00,0.0,0.25007521058965104,0.63659381663113
2020-12-15 02:00:00,0.0,0.2517862515042118,0.6042110874200426
2020-12-15 03:00:00,0.0,0.24811973525872444,0.6006130063965884
2020-12-15 04:00:00,0.0,0.24046705776173286,0.5915511727078892
2020-12-15 05:00:00,0.0,0.23640568592057762,0.6901652452025586
2020-12-15 06:00:00,0.0,0.23948932009626955,0.7138859275053305
2020-12-15 07:00:00,0.00012446583412853172,0.23523992178098677,0.6780383795309168
2020-12-15 08:00:00,0.003962162386424927,0.22420276774969916,0.564498933901919
2020-12-15 09:00:00,0.02495539974277061,0.2078820697954272,0.4853411513859275
2020-12-15 10:00:00,0.05339584284114011,0.18494283995186522,0.37086886993603413
2020-12-15 11:00:00,0.06719080612371904,0.1672871540312876,0.302771855010661
2020-12-15 12:00:00,0.0670663402895905,0.14389666064981949,0.27611940298507465
2020-12-15 13:00:00,0.05366551881508526,0.1313740974729242,0.20562366737739873
2020-12-15 14:00:00,0.02912500518607642,0.13088522864019253,0.1859008528784648
2020-12-15 15:00:00,0.008774841306061485,0.1436710288808664,0.17883795309168443
2020-12-15 16:00:00,0.00022818736256897482,0.15987891095066184,0.1832356076759062
2020-12-15 17:00:00,0.0,0.17625601684717207,0.20735607675906184
2020-12-15 18:00:00,0.0,0.18400270758122744,0.2445362473347548
2020-12-15 19:00:00,0.0,0.17580475330926595,0.3037046908315565
2020-12-15 20:00:00,0.0,0.16345141395908544,0.35074626865671643
2020-12-15 21:00:00,0.0,0.15376805054151624,0.41058102345415776
2020-12-15 22:00:00,0.0,0.1391771961492178,0.4900053304904051
2020-12-15 23:00:00,0.0,0.11969765342960288,0.43710021321961623
2020-12-16 00:00:00,0.0,0.10328294223826714,0.3805970149253731
2020-12-16 01:00:00,0.0,0.08205475330926594,0.32982409381663114
2020-12-16 02:00:00,0.0,0.06703143802647413,0.30050639658848616
2020-12-16 03:00:00,0.0,0.05644554753309266,0.2445362473347548
2020-12-16 04:00:00,0.0,0.05148164861612515,0.1795042643923241
2020-12-16 05:00:00,0.0,0.049488567990373045,0.1681769722814499
2020-12-16 06:00:00,0.0,0.0605445246690734,0.22747867803837954
2020-12-16 07:00:00,6.223291706426586e-05,0.0760003008423586,0.3079690831556503
2020-12-16 08:00:00,0.0040866282205534584,0.09123044524669073,0.38619402985074625
2020-12-16 09:00:00,0.030411152138737917,0.10281287605294825,0.5015991471215352
2020-12-16 10:00:00,0.07996929842758163,0.10563327316486161,0.4349680170575693
2020-12-16 11:00:00,0.13255611334688627,0.09068516847172081,0.39019189765458423
2020-12-16 12:00:00,0.15425465709662697,0.07509777376654633,0.39045842217484006
2020-12-16 13:00:00,0.14160063062689293,0.07729768351383876,0.3490138592750533
2020-12-16 14:00:00,0.09069410446832345,0.08040012033694344,0.33568763326226014
2020-12-16 15:00:00,0.028129278513048167,0.10879211793020457,0.3896588486140725
2020-12-16 16:00:00,0.0006223291706426586,0.15848751504211794,0.4854744136460554
2020-12-16 17:00:00,0.0,0.19915764139590855,0.574227078891258
2020-12-16 18:00:00,0.0,0.24185845367027678,0.6884328358208955
2020-12-16 19:00:00,0.0,0.2716982551143201,0.7542643923240938
2020-12-16 20:00:00,0.0,0.29480670878459686,0.7594616204690832
2020-12-16 21:00:00,0.0,0.3067463898916967,0.8042377398720683
2020-12-16 22:00:00,0.0,0.30668998194945846,0.8159648187633263
2020-12-16 23:00:00,0.0,0.3074608904933815,0.8214285714285714
2020-12-17 00:00:00,0.0,0.3062011131167268,0.8523454157782516
2020-12-17 01:00:00,0.0,0.30700962695547535,0.8727345415778252
2020-12-17 02:00:00,0.0,0.3152075812274368,0.8316897654584222
2020-12-17 03:00:00,0.0,0.3182160048134777,0.8394189765458422
2020-12-17 04:00:00,0.0,0.322202166064982,0.8759328358208955
2020-12-17 05:00:00,0.0,0.32120562575210587,0.8282249466950959
2020-12-17 06:00:00,0.0,0.3334649518652226,0.634728144989339
2020-12-17 07:00:00,4.148861137617724e-05,0.34670201564380265,0.5549040511727079
2020-12-17 08:00:00,0.00541426378459113,0.3526624548736462,0.5619669509594882
2020-12-17 09:00:00,0.034974899390117414,0.3509138086642599,0.5792910447761194
2020-12-17 10:00:00,0.06928598099821599,0.3328444645006017,0.6516524520255863
2020-12-17 11:00:00,0.1048209766419118,0.31639214801444043,0.7501332622601279
2020-12-17 12:00:00,0.1172053271377007,0.3113154332129964,0.8038379530916845
2020-12-17 13:00:00,0.10368003982906693,0.29854843561973526,0.8062366737739872
2020-12-17 14:00:00,0.06548977305729577,0.28959837545126355,0.8166311300639659
2020-12-17 15:00:00,0.020972493050657594,0.29281362815884476,0.851545842217484
2020-12-17 16:00:00,0.0006845620877069244,0.2992253309265945,0.8548773987206824
2020-12-17 17:00:00,0.0,0.3054490072202166,0.7971748400852878
2020-12-17 18:00:00,0.0,0.31274443441636585,0.7798507462686567
2020-12-17 19:00:00,0.0,0.32645156438026474,0.7722547974413646
2020-12-17 20:00:00,0.0,0.3287266847172082,0.7105543710021321
2020-12-17 21:00:00,0.0,0.3213372442839952,0.709088486140725
2020-12-17 22:00:00,0.0,0.3093035499398315,0.7606609808102346
2020-12-17 23:00:00,0.0,0.2993757521058965,0.781183368869936
2020-12-18 00:00:00,0.0,0.2905385078219013,0.8171641791044776
2020-12-18 01:00:00,0.0,0.2742930204572804,0.8107675906183369
2020-12-18 02:00:00,0.0,0.2588748495788207,0.8258262260127932
2020-12-18 03:00:00,0.0,0.25265117328519854,0.8214285714285714
2020-12-18 04:00:00,0.0,0.24729241877256317,0.7931769722814499
2020-12-18 05:00:00,0.0,0.24120036101083034,0.8026385927505331
2020-12-18 06:00:00,0.0,0.2501880264741276,0.8131663113006397
2020-12-18 07:00:00,4.148861137617724e-05,0.26406438026474127,0.8106343283582089
2020-12-18 08:00:00,0.009210471725511347,0.27842960288808666,0.7010927505330491
2020-12-18 09:00:00,0.06349831971123926,0.2729580324909747,0.5980810234541578
2020-12-18 10:00:00,0.13272206779239099,0.2509777376654633,0.6030117270788913
2020-12-18 11:00:00,0.1961374102808779,0.2272864019253911,0.6752398720682303
2020-12-18 12:00:00,0.21715139194291166,0.2026549338146811,0.781183368869936
2020-12-18 13:00:00,0.1880886196738995,0.1766320697954272,0.8322228144989339
2020-12-18 14:00:00,0.11670746380118657,0.17029557761732853,0.8254264392324094
2020-12-18 15:00:00,0.03538978550387919,0.198198706377858,0.8294243070362474
2020-12-18 16:00:00,0.0012654026469734057,0.26177045728038506,0.8636727078891258
2020-12-18 17:00:00,0.0,0.32101759927797835,0.8837953091684435
2020-12-18 18:00:00,0.0,0.35044374247894106,0.8604744136460555
2020-12-18 19:00:00,0.0,0.35931859205776173,0.8308901918976546
2020-12-18 20:00:00,0.0,0.3467208182912154,0.8134328358208955
2020-12-18 21:00:00,0.0,0.33807160048134777,0.8111673773987207
2020-12-18 22:00:00,0.0,0.3251165764139591,0.7170842217484008
2020-12-18 23:00:00,0.0,0.32442087845968715,0.7394722814498934
2020-12-19 00:00:00,0.0,0.3194569795427196,0.7376066098081023
