Hour,Temperature,Energy_production_DC_35,Energy_production_AC_35,Rad_onto_module_area_35,Energy_production_DC_45,Energy_production_AC_45,Rad_onto_module_area_45
96,1.5,0,0,0,0,0,0
97,1.5,0,0,0,0,0,0
98,1.4,0,0,0,0,0,0
99,1.4,0,0,0,0,0,0
100,1.4,0,0,0,0,0,0
101,1.4,0,0,0,0,0,0
102,1.4,0,0,0,0,0,0
103,1.4,0,0,0,0,0,0
104,1.5,1,0.3,13,1,0.3,12
105,2.7,692,661,"3,853",789,754,"4,357"
106,3.3,288,273,"1,700",277,261,"1,636"
107,3.8,377,358,"2,187",362,343,"2,105"
108,4.4,526,501,"2,991",505,481,"2,882"
109,4.5,357,338,"2,082",342,324,"2,003"
110,4.6,341,323,"1,996",327,310,"1,922"
111,4.4,639,610,"3,595",737,704,"4,111"
112,3.9,0,0,0,0,0,0
113,3.7,0,0,0,0,0,0
114,3.5,0,0,0,0,0,0
115,3.3,0,0,0,0,0,0
116,3.2,0,0,0,0,0,0
117,3,0,0,0,0,0,0
118,2.8,0,0,0,0,0,0
119,2.5,0,0,0,0,0,0
120,2.4,0,0,0,0,0,0
121,2.1,0,0,0,0,0,0
122,1.7,0,0,0,0,0,0
123,1.2,0,0,0,0,0,0
124,1.6,0,0,0,0,0,0
125,1.5,0,0,0,0,0,0
126,1.4,0,0,0,0,0,0
127,1.3,0,0,0,0,0,0
128,1.2,1,0.3,12,1,0.3,12
129,1.3,48,43,326,46,41,313
130,1.4,115,106,718,110,101,691
131,1.5,158,148,969,152,142,932
132,1.6,174,163,"1,060",167,156,"1,020"
133,1.6,156,146,958,150,140,921
134,1.6,109,101,688,105,96,661
135,1.5,43,37,291,41,36,280
136,1.4,0,0,0,0,0,0
137,1.2,0,0,0,0,0,0
138,1.1,0,0,0,0,0,0
139,0.9,0,0,0,0,0,0
140,0.7,0,0,0,0,0,0
141,0.6,0,0,0,0,0,0
142,0.2,0,0,0,0,0,0
143,0.2,0,0,0,0,0,0
144,0.1,0,0,0,0,0,0
145,-0.04,0,0,0,0,0,0
146,-0.1,0,0,0,0,0,0
147,-0.2,0,0,0,0,0,0
148,-0.2,0,0,0,0,0,0
149,-0.3,0,0,0,0,0,0
150,-0.3,0,0,0,0,0,0
151,-0.3,0,0,0,0,0,0
152,-0.3,1,0.3,14,1,0.3,13
153,1,"1,089","1,043","5,883","1,265","1,212","6,782"
154,2.4,"1,222","1,171","6,591","1,331","1,276","7,151"
155,3.6,"1,570","1,505","8,401","1,698","1,629","9,055"
156,4.4,"1,539","1,476","8,262","1,652","1,585","8,845"
157,4.8,"1,534","1,471","8,248","1,661","1,593","8,900"
158,4.8,"1,067","1,022","5,838","1,163","1,114","6,333"
159,4.2,432,411,"2,489",482,459,"2,755"
160,3.3,0,0,0,0,0,0
161,3.1,0,0,0,0,0,0
162,2.8,0,0,0,0,0,0
163,2.6,0,0,0,0,0,0
164,2.4,0,0,0,0,0,0
165,2.1,0,0,0,0,0,0
166,1.9,0,0,0,0,0,0
167,1.6,0,0,0,0,0,0
168,1,0,0,0,0,0,0
169,0.9,0,0,0,0,0,0
170,0.6,0,0,0,0,0,0
171,0.3,0,0,0,0,0,0
172,0.1,0,0,0,0,0,0
173,-0.04,0,0,0,0,0,0
174,-0.2,0,0,0,0,0,0
175,-0.3,0,0,0,0,0,0
176,-0.3,1,0.3,12,1,0.3,12
177,-0.2,80,73,513,77,69,493
178,-0.001,169,158,"1,023",161,151,982
179,0.2,256,241,"1,507",245,231,"1,447"
180,0.3,287,271,"1,677",275,259,"1,610"
181,0.3,260,246,"1,532",249,235,"1,470"
182,0.3,164,153,"1,000",157,147,960
183,0.1,59,53,389,56,50,373
184,-0.04,0.5,0.04,5,0.4,0.04,5
185,-0.2,0,0,0,0,0,0
186,-0.5,0,0,0,0,0,0
187,-0.7,0,0,0,0,0,0
188,-0.9,0,0,0,0,0,0
189,-1.1,0,0,0,0,0,0
190,-1.3,0,0,0,0,0,0
191,-1.5,0,0,0,0,0,0
192,-1.7,0,0,0,0,0,0
193,-1.9,0,0,0,0,0,0
194,-1.9,0,0,0,0,0,0
195,-1.9,0,0,0,0,0,0
196,-1.9,0,0,0,0,0,0
197,-2,0,0,0,0,0,0
198,-2,0,0,0,0,0,0
199,-2,0,0,0,0,0,0
200,-2,2,0.4,15,2,0.4,14
201,-1.8,50,44,331,48,42,318
202,-1.5,125,116,775,120,111,743
203,-1.3,182,171,"1,094",174,163,"1,050"
204,-1.1,198,186,"1,185",190,178,"1,137"
205,-1,173,161,"1,042",165,154,"1,000"
206,-1,120,111,744,115,106,714
207,-1.2,45,40,304,43,38,292
208,-1.4,1,0.1,7,1,0.1,7
209,-1.4,0,0,0,0,0,0
210,-1.5,0,0,0,0,0,0
211,-2,0,0,0,0,0,0
212,-1.7,0,0,0,0,0,0
213,-1.6,0,0,0,0,0,0
214,-1.7,0,0,0,0,0,0
215,-1.7,0,0,0,0,0,0
216,-1.8,0,0,0,0,0,0
217,-1.8,0,0,0,0,0,0
218,-1.8,0,0,0,0,0,0
219,-1.8,0,0,0,0,0,0
220,-1.7,0,0,0,0,0,0
221,-1.7,0,0,0,0,0,0
222,-1.7,0,0,0,0,0,0
223,-1.7,0,0,0,0,0,0
224,-1.7,2,0.5,16,2,0.5,16
225,-1.3,60,54,393,57,51,377
226,-1,138,128,846,132,122,812
227,-0.6,236,222,"1,393",225,212,"1,337"
228,-0.3,253,239,"1,490",242,228,"1,429"
229,-0.1,237,223,"1,401",226,213,"1,344"
230,-0.04,163,153,994,156,146,953
231,-0.2,60,54,394,57,51,378
232,-0.5,1,0.2,9,1,0.1,9
233,-0.8,0,0,0,0,0,0
234,-1.2,0,0,0,0,0,0
235,-0.9,0,0,0,0,0,0
236,-1.1,0,0,0,0,0,0
237,-1.2,0,0,0,0,0,0
238,-1.3,0,0,0,0,0,0
239,-1.5,0,0,0,0,0,0
240,-1.7,0,0,0,0,0,0
241,-1.9,0,0,0,0,0,0
242,-2.1,0,0,0,0,0,0
243,-2.1,0,0,0,0,0,0
244,-2.2,0,0,0,0,0,0
245,-2.3,0,0,0,0,0,0
246,-2.3,0,0,0,0,0,0
247,-2.3,0,0,0,0,0,0
248,-2.2,3,1,24,3,1,23
249,-0.7,"1,142","1,093","6,113","1,321","1,266","7,024"
250,0.9,"1,671","1,603","8,831","1,860","1,785","9,787"
251,2.9,"3,247","3,124","16,928","3,630","3,495","18,895"
252,4.1,"3,356","3,230","17,556","3,757","3,618","19,630"
253,4.9,"3,576","3,443","18,767","4,032","3,884","21,142"
254,5,"2,477","2,380","13,076","2,820","2,711","14,837"
255,4.4,"1,638","1,571","8,763","1,905","1,828","10,127"
256,3.3,2,1,19,2,1,18
257,2.5,0,0,0,0,0,0
258,1.8,0,0,0,0,0,0
259,1,0,0,0,0,0,0
260,0.3,0,0,0,0,0,0
261,-0.5,0,0,0,0,0,0
262,-1.2,0,0,0,0,0,0
263,-2,0,0,0,0,0,0
264,-3.1,0,0,0,0,0,0
265,-4.3,0,0,0,0,0,0
266,-5.6,0,0,0,0,0,0
267,-6.3,0,0,0,0,0,0
268,-7,0,0,0,0,0,0
269,-7.7,0,0,0,0,0,0
270,-8.2,0,0,0,0,0,0
271,-8.8,0,0,0,0,0,0
272,-8.9,2,0.4,15,2,0.4,14
273,-8.6,554,528,"3,022",611,583,"3,314"
274,-8.4,370,351,"2,073",355,336,"1,992"
275,-8.2,670,640,"3,616",662,631,"3,573"
276,-8.2,521,497,"2,857",500,476,"2,746"
277,-8.3,482,458,"2,652",462,439,"2,548"
278,-8.3,"1,421","1,362","7,360","1,572","1,507","8,103"
279,-8.5,"1,084","1,038","5,686","1,258","1,205","6,547"
280,-9,5,2,38,5,2,37
281,-9.2,0,0,0,0,0,0
282,-9.4,0,0,0,0,0,0
283,-9.6,0,0,0,0,0,0
284,-9.8,0,0,0,0,0,0
285,-10,0,0,0,0,0,0
286,-10.3,0,0,0,0,0,0
287,-10.5,0,0,0,0,0,0
288,-10.1,0,0,0,0,0,0
289,-9.7,0,0,0,0,0,0
290,-9.2,0,0,0,0,0,0
291,-8.9,0,0,0,0,0,0
292,-8.7,0,0,0,0,0,0
293,-8.4,0,0,0,0,0,0
294,-8.2,0,0,0,0,0,0
295,-8,0,0,0,0,0,0
296,-7.8,2,1,19,2,1,18
297,-6,714,681,"3,861",796,760,"4,277"
298,-3.7,"2,045","1,963","10,573","2,300","2,210","11,845"
299,-1.9,"1,885","1,810","9,837","2,043","1,962","10,628"
300,-1,"1,379","1,322","7,313","1,455","1,395","7,698"
301,-0.3,"1,689","1,620","8,894","1,822","1,749","9,567"
302,-0.3,"1,098","1,052","5,903","1,190","1,140","6,372"
303,-0.9,"1,124","1,076","6,026","1,288","1,234","6,856"
304,-2,2,0.5,16,2,0.4,15
305,-2,0,0,0,0,0,0
306,-2,0,0,0,0,0,0
307,-2.1,0,0,0,0,0,0
308,-2.1,0,0,0,0,0,0
309,-2.1,0,0,0,0,0,0
310,-2.1,0,0,0,0,0,0
311,-2.1,0,0,0,0,0,0
312,-2.5,0,0,0,0,0,0
313,-2.8,0,0,0,0,0,0
314,-3.2,0,0,0,0,0,0
315,-3.4,0,0,0,0,0,0
316,-3.6,0,0,0,0,0,0
317,-3.8,0,0,0,0,0,0
318,-4,0,0,0,0,0,0
319,-4.1,0,0,0,0,0,0
320,-4.1,2,1,21,2,1,21
321,-4.1,90,83,568,87,79,547
322,-3.6,205,193,"1,216",197,185,"1,170"
323,-3.2,342,325,"1,958",329,311,"1,884"
324,-3,388,369,"2,203",373,354,"2,120"
325,-2.8,416,395,"2,349",399,379,"2,261"
326,-2.8,289,273,"1,673",277,262,"1,610"
327,-3,119,110,734,114,105,706
328,-3.2,2,1,17,2,0.5,16
329,-3.6,0,0,0,0,0,0
330,-3.9,0,0,0,0,0,0
331,-4.2,0,0,0,0,0,0
332,-4.5,0,0,0,0,0,0
333,-4.9,0,0,0,0,0,0
334,-5.2,0,0,0,0,0,0
335,-5.5,0,0,0,0,0,0
336,-5.9,0,0,0,0,0,0
337,-6.1,0,0,0,0,0,0
338,-6.5,0,0,0,0,0,0
339,-6.7,0,0,0,0,0,0
340,-6.9,0,0,0,0,0,0
341,-7,0,0,0,0,0,0
342,-7.2,0,0,0,0,0,0
343,-7.3,0,0,0,0,0,0
344,-7.3,3,1,26,3,1,26
345,-6.7,174,163,"1,035",168,157,999
346,-6.2,327,310,"1,857",315,298,"1,793"
347,-5.7,485,462,"2,690",467,445,"2,599"
348,-5.4,472,449,"2,627",455,433,"2,536"
349,-5.3,421,400,"2,361",406,385,"2,279"
350,-5.3,329,312,"1,874",317,300,"1,808"
351,-5.6,130,121,793,125,116,765
352,-6,2,1,17,2,1,17
353,-6.2,0,0,0,0,0,0
354,-6.3,0,0,0,0,0,0
355,-6.4,0,0,0,0,0,0
356,-6.5,0,0,0,0,0,0
357,-6.6,0,0,0,0,0,0
358,-6.8,0,0,0,0,0,0
359,-6.9,0,0,0,0,0,0
360,-6.9,0,0,0,0,0,0
361,-6.8,0,0,0,0,0,0
362,-6.8,0,0,0,0,0,0
363,-6.7,0,0,0,0,0,0
364,-6.7,0,0,0,0,0,0
365,-6.7,0,0,0,0,0,0
366,-6.6,0,0,0,0,0,0
367,-6.6,0,0,0,0,0,0
368,-6.4,14,10,102,13,10,99
369,-4.6,953,912,"5,093","1,073","1,027","5,698"
370,-3.9,382,363,"2,164",369,350,"2,095"
371,-3,707,675,"3,864",705,673,"3,850"
372,-0.3,"4,316","4,159","22,222","4,790","4,619","24,678"
373,0.7,"3,009","2,894","15,611","3,348","3,222","17,342"
374,1.4,"3,568","3,434","18,502","4,039","3,891","20,931"
375,0.9,"2,578","2,477","13,426","3,018","2,902","15,658"
376,-0.4,9,5,67,8,5,65
377,-0.4,0,0,0,0,0,0
378,-0.3,0,0,0,0,0,0
379,-0.2,0,0,0,0,0,0
380,-0.1,0,0,0,0,0,0
381,0.02,0,0,0,0,0,0
382,0.1,0,0,0,0,0,0
383,0.2,0,0,0,0,0,0
384,0.1,0,0,0,0,0,0
385,0.1,0,0,0,0,0,0
386,0.0003,0,0,0,0,0,0
387,-0.02,0,0,0,0,0,0
388,-0.04,0,0,0,0,0,0
389,-0.1,0,0,0,0,0,0
390,-0.1,0,0,0,0,0,0
391,-0.1,0,0,0,0,0,0
392,-0.03,3,1,26,3,1,25
393,0.5,103,95,650,100,91,629
394,1.2,269,254,"1,586",260,246,"1,536"
395,1.7,350,332,"2,027",338,320,"1,963"
396,2.1,416,396,"2,388",402,382,"2,312"
397,2.3,367,348,"2,121",354,336,"2,054"
398,2.3,253,239,"1,503",245,231,"1,455"
399,1.9,119,110,744,115,106,720
400,1.8,3,1,25,3,1,24
401,1.5,0,0,0,0,0,0
402,1.3,0,0,0,0,0,0
403,1.1,0,0,0,0,0,0
404,0.8,0,0,0,0,0,0
405,0.6,0,0,0,0,0,0
406,0.4,0,0,0,0,0,0
407,0.2,0,0,0,0,0,0
408,-0.1,0,0,0,0,0,0
409,-0.4,0,0,0,0,0,0
410,-0.7,0,0,0,0,0,0
411,-0.9,0,0,0,0,0,0
412,-1,0,0,0,0,0,0
413,-1.2,0,0,0,0,0,0
414,-1.2,0,0,0,0,0,0
415,-1.3,0,0,0,0,0,0
416,-1.3,8,5,60,7,4,58
417,0.8,"1,961","1,882","10,307","2,280","2,191","11,925"
418,3.1,"3,322","3,196","17,337","3,778","3,638","19,694"
419,5,"3,938","3,793","20,634","4,428","4,268","23,205"
420,6.1,"3,755","3,616","19,756","4,202","4,048","22,098"
421,6.7,"3,508","3,376","18,508","3,937","3,791","20,753"
422,6.7,"3,027","2,911","16,007","3,435","3,305","18,127"
423,5.9,"1,876","1,800","10,028","2,181","2,095","11,599"
424,4.6,4,2,32,4,2,31
425,4.3,0,0,0,0,0,0
426,4,0,0,0,0,0,0
427,3.7,0,0,0,0,0,0
428,3.4,0,0,0,0,0,0
429,3.1,0,0,0,0,0,0
430,2.9,0,0,0,0,0,0
431,2.6,0,0,0,0,0,0
432,2.3,0,0,0,0,0,0
433,2,0,0,0,0,0,0
434,1.7,0,0,0,0,0,0
435,1.6,0,0,0,0,0,0
436,1.4,0,0,0,0,0,0
437,1.3,0,0,0,0,0,0
438,1.2,0,0,0,0,0,0
439,1.2,0,0,0,0,0,0
440,1.2,3,1,30,3,1,29
441,2.7,636,607,"3,556",697,665,"3,876"
442,4.3,"1,385","1,327","7,462","1,508","1,446","8,096"
443,6.7,"3,908","3,763","20,562","4,372","4,213","23,001"
444,8.2,"4,213","4,059","22,274","4,721","4,551","24,972"
445,8.9,"3,573","3,439","18,967","4,009","3,861","21,268"
446,9.1,"2,822","2,713","15,050","3,176","3,055","16,900"
447,8.5,"1,878","1,802","10,120","2,164","2,078","11,605"
448,7.2,14,10,105,13,9,101
449,6.8,0,0,0,0,0,0
450,6.4,0,0,0,0,0,0
451,6,0,0,0,0,0,0
452,5.6,0,0,0,0,0,0
453,5.2,0,0,0,0,0,0
454,4.8,0,0,0,0,0,0
455,4.4,0,0,0,0,0,0
456,3.9,0,0,0,0,0,0
457,3.3,0,0,0,0,0,0
458,2.8,0,0,0,0,0,0
459,2.4,0,0,0,0,0,0
460,2.1,0,0,0,0,0,0
461,1.8,0,0,0,0,0,0
462,1.6,0,0,0,0,0,0
463,1.4,0,0,0,0,0,0
464,1.4,4,2,31,3,1,30
465,3.1,"1,425","1,366","7,641","1,630","1,564","8,688"
466,4.1,"1,121","1,073","6,099","1,205","1,155","6,535"
467,3.9,276,261,"1,637",267,252,"1,584"
468,4.5,"1,198","1,148","6,507","1,259","1,206","6,820"
469,5.8,"3,916","3,771","20,568","4,348","4,190","22,837"
470,5.8,"1,322","1,267","7,172","1,436","1,376","7,761"
471,5.5,"1,393","1,335","7,530","1,599","1,534","8,593"
472,4.6,20,15,144,19,15,139
473,4.4,0,0,0,0,0,0
474,4.2,0,0,0,0,0,0
475,4,0,0,0,0,0,0
476,3.8,0,0,0,0,0,0
477,3.6,0,0,0,0,0,0
478,3.4,0,0,0,0,0,0
479,3.3,0,0,0,0,0,0
480,3.3,0,0,0,0,0,0
481,3.3,0,0,0,0,0,0
482,3.4,0,0,0,0,0,0
483,3.4,0,0,0,0,0,0
484,3.4,0,0,0,0,0,0
485,3.5,0,0,0,0,0,0
486,3.5,0,0,0,0,0,0
487,3.5,0,0,0,0,0,0
488,3.7,7,4,58,7,4,56
489,5,326,308,"1,914",329,311,"1,932"
490,6.4,681,650,"3,838",689,657,"3,877"
491,7.5,"1,110","1,063","6,108","1,153","1,104","6,328"
492,8.3,947,906,"5,265",954,912,"5,300"
493,8.6,795,760,"4,469",796,760,"4,470"
494,8.8,924,884,"5,154",969,927,"5,391"
495,8.3,281,266,"1,687",278,262,"1,668"
496,7.4,5,3,45,5,3,43
497,7.4,0,0,0,0,0,0
498,7.4,0,0,0,0,0,0
499,7.3,0,0,0,0,0,0
500,7.3,0,0,0,0,0,0
501,7.3,0,0,0,0,0,0
502,7.2,0,0,0,0,0,0
503,7.2,0,0,0,0,0,0
504,7,0,0,0,0,0,0
505,6.3,0,0,0,0,0,0
506,6.5,0,0,0,0,0,0
507,6.7,0,0,0,0,0,0
508,6.7,0,0,0,0,0,0
509,6.6,0,0,0,0,0,0
510,6.6,0,0,0,0,0,0
511,6.5,0,0,0,0,0,0
512,6.6,4,2,38,4,2,37
513,6.8,56,50,378,54,48,365
514,6.8,114,106,729,110,101,704
515,7.1,168,158,"1,045",162,152,"1,009"
516,7.3,184,172,"1,134",177,166,"1,095"
517,7.4,169,158,"1,049",163,152,"1,013"
518,7.3,133,124,842,128,119,813
519,7.3,62,55,415,60,53,401
520,7.1,5,3,44,5,3,43
521,7,0,0,0,0,0,0
522,6.8,0,0,0,0,0,0
523,6.7,0,0,0,0,0,0
524,6.5,0,0,0,0,0,0
525,6.4,0,0,0,0,0,0
526,6.3,0,0,0,0,0,0
527,6.1,0,0,0,0,0,0
528,5.3,0,0,0,0,0,0
529,4.5,0,0,0,0,0,0
530,3.6,0,0,0,0,0,0
531,3.1,0,0,0,0,0,0
532,2.7,0,0,0,0,0,0
533,2.2,0,0,0,0,0,0
534,1.9,0,0,0,0,0,0
535,1.6,0,0,0,0,0,0
536,1.7,14,10,103,13,9,99
537,3.3,"1,358","1,302","7,307","1,549","1,485","8,284"
538,5.4,"2,915","2,803","15,371","3,263","3,140","17,175"
539,6.6,"2,941","2,828","15,574","3,252","3,129","17,190"
540,7.7,"3,513","3,381","18,619","3,888","3,744","20,594"
541,8.6,"4,243","4,088","22,547","4,713","4,544","25,068"
542,8.3,"1,675","1,607","9,071","1,837","1,763","9,912"
543,8,"2,289","2,199","12,253","2,601","2,500","13,873"
544,6.8,46,40,314,44,38,303
545,5.8,0,0,0,0,0,0
546,4.8,0,0,0,0,0,0
547,3.8,0,0,0,0,0,0
548,2.8,0,0,0,0,0,0
549,1.8,0,0,0,0,0,0
550,0.7,0,0,0,0,0,0
551,-0.3,0,0,0,0,0,0
552,-1.2,0,0,0,0,0,0
553,-2.3,0,0,0,0,0,0
554,-3.3,0,0,0,0,0,0
555,-3.8,0,0,0,0,0,0
556,-4.4,0,0,0,0,0,0
557,-4.9,0,0,0,0,0,0
558,-5.3,0,0,0,0,0,0
559,-5.7,0,0,0,0,0,0
560,-5.6,17,13,123,17,12,119
561,-3.4,"2,078","1,995","10,757","2,376","2,283","12,245"
562,-1.6,"2,899","2,787","14,949","3,238","3,116","16,667"
563,0.4,"4,845","4,672","25,076","5,421","5,231","28,116"
564,1.9,"5,569","5,375","29,060","6,219","6,007","32,573"
565,2.7,"5,062","4,882","26,423","5,668","5,471","29,665"
566,2.6,"3,672","3,535","19,136","4,149","3,997","21,615"
567,1.6,"2,236","2,148","11,734","2,575","2,475","13,459"
568,0.04,21,16,150,20,16,145
569,-0.6,0,0,0,0,0,0
570,-1.2,0,0,0,0,0,0
571,-1.8,0,0,0,0,0,0
572,-2.4,0,0,0,0,0,0
573,-3,0,0,0,0,0,0
574,-3.6,0,0,0,0,0,0
575,-4.2,0,0,0,0,0,0
576,-4.5,0,0,0,0,0,0
577,-4.9,0,0,0,0,0,0
578,-5.2,0,0,0,0,0,0
579,-5.3,0,0,0,0,0,0
580,-5.5,0,0,0,0,0,0
581,-5.7,0,0,0,0,0,0
582,-5.8,0,0,0,0,0,0
583,-5.9,0,0,0,0,0,0
584,-5.7,19,15,135,18,14,130
585,-2.6,"2,796","2,689","14,382","3,229","3,107","16,560"
586,0.1,"3,982","3,835","20,564","4,502","4,339","23,253"
587,2.4,"4,894","4,719","25,496","5,480","5,288","28,616"
588,4.1,"5,079","4,899","26,640","5,669","5,472","29,814"
589,5.1,"5,140","4,958","27,062","5,748","5,549","30,352"
590,5.3,"4,202","4,048","22,087","4,746","4,576","24,971"
591,4.3,"2,865","2,755","15,067","3,304","3,179","17,333"
592,2.4,31,26,216,30,25,208
593,2.2,0,0,0,0,0,0
594,2.1,0,0,0,0,0,0
595,1.9,0,0,0,0,0,0
596,1.8,0,0,0,0,0,0
597,1.7,0,0,0,0,0,0
598,1.5,0,0,0,0,0,0
599,1.4,0,0,0,0,0,0
600,1.3,0,0,0,0,0,0
601,1.3,0,0,0,0,0,0
602,1.3,0,0,0,0,0,0
603,1.3,0,0,0,0,0,0
604,1.3,0,0,0,0,0,0
605,1.4,0,0,0,0,0,0
606,1.4,0,0,0,0,0,0
607,1.5,0,0,0,0,0,0
608,1.8,21,16,151,20,16,145
609,4.7,"2,568","2,468","13,552","2,956","2,843","15,553"
610,7.4,"4,059","3,910","21,477","4,579","4,413","24,239"
611,9.5,"4,312","4,155","22,982","4,792","4,620","25,566"
612,10.5,"3,590","3,456","19,194","3,960","3,814","21,162"
613,11.3,"3,896","3,752","20,888","4,315","4,158","23,139"
614,10.4,"3,835","3,693","20,490","4,318","4,160","23,074"
615,11,"2,688","2,584","14,460","3,090","2,972","16,576"
616,9.4,45,39,309,43,37,298
617,9.3,0,0,0,0,0,0
618,9.1,0,0,0,0,0,0
619,8.9,0,0,0,0,0,0
620,8.7,0,0,0,0,0,0
621,8.5,0,0,0,0,0,0
622,8.3,0,0,0,0,0,0
623,8.2,0,0,0,0,0,0
624,7.7,0,0,0,0,0,0
625,7.1,0,0,0,0,0,0
626,6.6,0,0,0,0,0,0
627,6.2,0,0,0,0,0,0
628,5.9,0,0,0,0,0,0
629,5.7,0,0,0,0,0,0
630,5.5,0,0,0,0,0,0
631,5.2,0,0,0,0,0,0
632,5.2,7,4,54,6,4,52
633,5.4,128,118,803,122,113,771
634,5.6,231,217,"1,391",221,208,"1,337"
635,5.7,298,282,"1,768",286,270,"1,698"
636,5.8,339,321,"1,992",325,307,"1,913"
637,5.4,318,301,"1,876",305,288,"1,802"
638,5.8,246,232,"1,478",236,222,"1,420"
639,5.5,140,130,875,134,124,840
640,5.4,10,6,75,9,6,72
641,5.1,0,0,0,0,0,0
642,4.7,0,0,0,0,0,0
643,4.3,0,0,0,0,0,0
644,4,0,0,0,0,0,0
645,3.6,0,0,0,0,0,0
646,3.2,0,0,0,0,0,0
647,2.8,0,0,0,0,0,0
648,2.5,0,0,0,0,0,0
649,2.2,0,0,0,0,0,0
650,1.9,0,0,0,0,0,0
651,1.8,0,0,0,0,0,0
652,1.6,0,0,0,0,0,0
653,1.5,0,0,0,0,0,0
654,1.4,0,0,0,0,0,0
655,1.3,0,0,0,0,0,0
656,1.4,8,5,60,7,4,57
657,1.6,45,39,302,43,37,290
658,2.1,195,183,"1,175",186,174,"1,127"
659,2.5,253,238,"1,501",242,228,"1,440"
660,2.9,366,347,"2,121",350,332,"2,035"
661,4.8,"3,189","3,068","16,734","3,485","3,354","18,265"
662,5.8,"3,474","3,344","18,264","3,890","3,746","20,433"
