Hour,Temperature,Energy_production_DC_35,Energy_production_AC_35,Rad_onto_module_area_35,Energy_production_DC_45,Energy_production_AC_45,Rad_onto_module_area_45
2663,4.8,0,0,0,0,0,0
2664,4.4,0,0,0,0,0,0
2665,3.9,0,0,0,0,0,0
2666,3.7,0,0,0,0,0,0
2667,3.4,0,0,0,0,0,0
2668,3.3,0,0,0,0,0,0
2669,3.3,5,0.2,32,5,0.2,31
2670,4,322,228,"1,559",305,212,"1,483"
2671,5.7,"1,413","1,310","6,403","1,319","1,215","5,997"
2672,7,"1,933","1,835","8,664","1,842","1,743","8,273"
2673,7.9,"1,998","1,900","8,959","1,905","1,807","8,562"
2674,9.3,"3,242","3,156","14,274","3,124","3,037","13,775"
2675,10.4,"3,774","3,691","16,554","3,648","3,564","16,025"
2676,11.3,"3,720","3,636","16,362","3,597","3,513","15,846"
2677,12.4,"5,160","5,081","22,465","5,040","4,960","21,962"
2678,13,"4,131","4,049","18,166","4,012","3,930","17,664"
2679,13.9,"5,652","5,571","24,602","5,521","5,441","24,056"
2680,14.2,"4,150","4,069","18,299","3,981","3,899","17,584"
2681,14,"2,272","2,177","10,275","2,060","1,963","9,357"
2682,13,363,267,"1,786",311,218,"1,541"
2683,11.8,19,2,112,18,2,106
2684,11.1,0,0,0,0,0,0
2685,10.5,0,0,0,0,0,0
2686,9.8,0,0,0,0,0,0
2687,9.2,0,0,0,0,0,0
2688,8.8,0,0,0,0,0,0
2689,8.3,0,0,0,0,0,0
2690,8.1,0,0,0,0,0,0
2691,7.9,0,0,0,0,0,0
2692,7.8,0,0,0,0,0,0
2693,7.8,6,0.2,36,6,0.2,34
2694,8.3,261,173,"1,292",248,161,"1,228"
2695,9,679,573,"3,208",644,539,"3,052"
2696,10,"1,230","1,125","5,662","1,167","1,062","5,388"
2697,11,"1,713","1,613","7,785","1,631","1,530","7,428"
2698,11.8,"2,077","1,981","9,373","1,982","1,884","8,961"
2699,12.5,"2,323","2,229","10,449","2,220","2,125","10,006"
2700,13.1,"2,369","2,275","10,661","2,264","2,170","10,211"
2701,13.5,"2,367","2,273","10,664","2,262","2,167","10,213"
2702,13.8,"2,242","2,147","10,128","2,140","2,044","9,690"
2703,13.9,"1,842","1,743","8,403","1,755","1,655","8,022"
2704,13.8,"1,316","1,212","6,096","1,249","1,145","5,801"
2705,13.4,729,623,"3,471",692,586,"3,302"
2706,12.4,282,191,"1,401",267,178,"1,333"
2707,12.2,4,0.1,26,4,0.1,25
2708,10.9,0,0,0,0,0,0
2709,9.6,0,0,0,0,0,0
2710,8.2,0,0,0,0,0,0
2711,6.9,0,0,0,0,0,0
2712,5.5,0,0,0,0,0,0
2713,4,0,0,0,0,0,0
2714,3.2,0,0,0,0,0,0
2715,2.4,0,0,0,0,0,0
2716,1.8,0,0,0,0,0,0
2717,1.8,20,3,113,19,2,107
2718,3,465,364,"2,210",382,285,"1,835"
2719,4.8,"1,905","1,806","8,498","1,746","1,646","7,821"
2720,7,"3,973","3,891","17,250","3,805","3,722","16,550"
2721,9.1,"5,630","5,549","24,248","5,490","5,410","23,668"
2722,10.9,"6,466","6,381","27,820","6,348","6,264","27,329"
2723,12.4,"7,468","7,374","32,083","7,372","7,279","31,684"
2724,13.6,"7,709","7,613","33,171","7,615","7,520","32,779"
2725,14.5,"7,781","7,683","33,529","7,682","7,586","33,118"
2726,15,"6,550","6,464","28,406","6,433","6,348","27,917"
2727,15,"5,172","5,092","22,631","5,031","4,951","22,039"
2728,14.5,"3,512","3,428","15,592","3,353","3,268","14,918"
2729,13.3,"1,626","1,524","7,448","1,487","1,384","6,841"
2730,11.8,423,323,"2,060",370,273,"1,813"
2731,10.2,9,1,56,9,1,53
2732,9,0,0,0,0,0,0
2733,7.9,0,0,0,0,0,0
2734,6.7,0,0,0,0,0,0
2735,5.6,0,0,0,0,0,0
2736,5.2,0,0,0,0,0,0
2737,4.7,0,0,0,0,0,0
2738,4.4,0,0,0,0,0,0
2739,4.2,0,0,0,0,0,0
2740,4,0,0,0,0,0,0
2741,4,21,3,119,20,3,113
2742,6,502,400,"2,392",372,275,"1,800"
2743,8.6,"2,419","2,326","10,770","2,187","2,092","9,783"
2744,11.5,"4,752","4,672","20,705","4,548","4,468","19,850"
2745,14.4,"7,002","6,913","30,293","6,836","6,748","29,599"
2746,17,"8,415","8,308","36,413","8,283","8,179","35,860"
2747,17.2,"4,097","4,016","18,199","3,968","3,886","17,647"
2748,17.4,"4,683","4,603","20,704","4,560","4,480","20,183"
2749,17.8,"5,000","4,920","22,067","4,871","4,791","21,520"
2750,17.8,"4,234","4,153","18,819","4,105","4,023","18,267"
2751,17.6,"3,663","3,579","16,368","3,531","3,446","15,802"
2752,16.9,"2,692","2,602","12,172","2,562","2,471","11,609"
2753,15.8,"1,317","1,213","6,133","1,227","1,123","5,733"
2754,14.3,430,330,"2,105",398,300,"1,955"
2755,12.8,6,0.2,36,6,0.2,34
2756,11.4,0,0,0,0,0,0
2757,9.9,0,0,0,0,0,0
2758,8.5,0,0,0,0,0,0
2759,7.1,0,0,0,0,0,0
2760,6.1,0,0,0,0,0,0
2761,5,0,0,0,0,0,0
2762,4.5,0,0,0,0,0,0
2763,3.9,0,0,0,0,0,0
2764,3.5,0,0,0,0,0,0
2765,3.5,26,4,144,25,4,137
2766,5.1,506,403,"2,404",407,308,"1,955"
2767,7.1,"2,015","1,918","9,014","1,837","1,738","8,251"
2768,9.2,"3,433","3,348","15,068","3,275","3,189","14,404"
2769,11.2,"4,953","4,873","21,513","4,802","4,722","20,881"
2770,13.2,"6,329","6,245","27,343","6,197","6,113","26,792"
2771,14.8,"6,830","6,742","29,548","6,700","6,614","29,006"
2772,16.3,"7,990","7,890","34,516","7,885","7,786","34,074"
2773,17.4,"8,001","7,900","34,680","7,894","7,795","34,230"
2774,18.2,"7,249","7,157","31,576","7,123","7,033","31,047"
2775,18.4,"5,685","5,604","24,975","5,529","5,449","24,318"
2776,18,"3,924","3,842","17,477","3,736","3,653","16,676"
2777,17,"2,043","1,946","9,341","1,824","1,725","8,384"
2778,15.5,405,306,"1,992",325,231,"1,619"
2779,13.8,19,2,107,18,2,102
2780,12.5,0,0,0,0,0,0
2781,11.2,0,0,0,0,0,0
2782,9.9,0,0,0,0,0,0
2783,8.6,0,0,0,0,0,0
2784,7.9,0,0,0,0,0,0
2785,7.1,0,0,0,0,0,0
2786,6.7,0,0,0,0,0,0
2787,6.2,0,0,0,0,0,0
2788,6,0,0,0,0,0,0
2789,6,27,4,150,26,4,142
2790,7.4,551,447,"2,620",490,388,"2,344"
2791,9.1,"1,635","1,534","7,419","1,518","1,416","6,911"
2792,10.9,"2,884","2,795","12,808","2,745","2,655","12,216"
2793,12.6,"3,886","3,803","17,099","3,742","3,659","16,494"
2794,14.2,"4,862","4,783","21,289","4,715","4,635","20,671"
2795,15.5,"5,223","5,143","22,878","5,083","5,003","22,288"
2796,16.5,"5,537","5,456","24,271","5,397","5,316","23,679"
2797,17.2,"5,185","5,105","22,824","5,045","4,965","22,232"
2798,17.6,"4,536","4,456","20,088","4,396","4,316","19,491"
2799,17.6,"3,380","3,295","15,142","3,250","3,164","14,583"
2800,17.2,"2,498","2,406","11,330","2,372","2,279","10,783"
2801,16.3,"1,288","1,184","6,007","1,200","1,095","5,613"
2802,15.1,420,321,"2,062",395,297,"1,945"
2803,13.8,6,0.3,39,6,0.3,37
2804,12.1,0,0,0,0,0,0
2805,10.5,0,0,0,0,0,0
2806,8.8,0,0,0,0,0,0
2807,7.1,0,0,0,0,0,0
2808,5.7,0,0,0,0,0,0
2809,4.2,0,0,0,0,0,0
2810,3.5,0,0,0,0,0,0
2811,2.7,0,0,0,0,0,0
2812,2.1,0,0,0,0,0,0
2813,2.2,39,8,208,37,8,198
2814,3.9,533,430,"2,523",410,311,"1,966"
2815,6.1,"2,275","2,181","10,103","2,052","1,955","9,152"
2816,8.5,"4,295","4,215","18,655","4,092","4,011","17,807"
2817,10.9,"6,271","6,187","26,993","6,099","6,017","26,280"
2818,13,"7,693","7,597","33,071","7,555","7,460","32,495"
2819,14.9,"8,757","8,645","37,664","8,643","8,533","37,186"
2820,16.4,"8,887","8,773","38,312","8,778","8,666","37,857"
2821,17.3,"8,458","8,350","36,597","8,340","8,235","36,103"
2822,17.8,"7,258","7,166","31,612","7,117","7,027","31,020"
2823,17.8,"5,755","5,674","25,259","5,585","5,505","24,540"
2824,17.2,"3,890","3,807","17,316","3,691","3,608","16,467"
2825,16,"1,913","1,815","8,758","1,710","1,609","7,867"
2826,14.4,454,353,"2,215",374,276,"1,841"
2827,12.5,20,3,117,19,2,111
2828,10.6,0,0,0,0,0,0
2829,8.6,0,0,0,0,0,0
2830,6.7,0,0,0,0,0,0
2831,4.8,0,0,0,0,0,0
2832,3.6,0,0,0,0,0,0
2833,2.2,0,0,0,0,0,0
2834,1.4,0,0,0,0,0,0
2835,0.6,0,0,0,0,0,0
2836,0.002,0,0,0,0,0,0
2837,-0.01,37,8,198,35,7,189
2838,1.5,551,448,"2,589",422,323,"2,009"
2839,3.6,"2,379","2,285","10,476","2,141","2,046","9,476"
2840,5.8,"4,626","4,546","19,913","4,400","4,320","18,979"
2841,7.8,"6,306","6,223","26,962","6,126","6,043","26,216"
2842,9.4,"7,175","7,085","30,668","7,028","6,939","30,061"
2843,10.9,"8,256","8,152","35,250","8,128","8,026","34,719"
2844,11.6,"6,897","6,809","29,660","6,754","6,667","29,067"
2845,11.8,"5,490","5,409","23,819","5,342","5,262","23,203"
2846,11.7,"4,779","4,699","20,842","4,628","4,548","20,207"
2847,11.2,"3,540","3,456","15,603","3,400","3,315","15,010"
2848,10.4,"2,757","2,667","12,258","2,614","2,523","11,650"
2849,9.2,"1,451","1,348","6,622","1,340","1,236","6,139"
2850,7.9,523,421,"2,500",471,370,"2,262"
2851,6.3,6,0.2,35,5,0.2,33
2852,5.4,0,0,0,0,0,0
2853,4.5,0,0,0,0,0,0
2854,3.6,0,0,0,0,0,0
2855,2.7,0,0,0,0,0,0
2856,2.7,0,0,0,0,0,0
2857,2.7,0,0,0,0,0,0
2858,2.7,0,0,0,0,0,0
2859,2.7,0,0,0,0,0,0
2860,2.4,0,0,0,0,0,0
2861,2.5,13,1,74,12,1,70
2862,2.9,103,44,528,98,41,502
2863,3.1,249,162,"1,222",236,151,"1,162"
2864,3.3,407,308,"1,947",386,288,"1,852"
2865,3.6,550,446,"2,594",522,419,"2,467"
2866,2.5,680,574,"3,166",645,540,"3,011"
2867,3.5,757,651,"3,517",718,612,"3,345"
2868,3.9,754,648,"3,507",715,610,"3,335"
2869,4.4,702,596,"3,280",666,561,"3,119"
2870,4.5,603,498,"2,837",572,468,"2,697"
2871,4.4,541,438,"2,561",513,411,"2,435"
2872,4.3,416,317,"1,992",394,296,"1,894"
2873,3.9,238,152,"1,173",226,142,"1,115"
2874,3.9,90,36,468,86,33,445
2875,3.7,9,1,52,8,0.5,49
2876,4.6,0,0,0,0,0,0
2877,5.6,0,0,0,0,0,0
2878,6.5,0,0,0,0,0,0
2879,7.2,0,0,0,0,0,0
2880,7.7,0,0,0,0,0,0
2881,7.9,0,0,0,0,0,0
2882,7.8,0,0,0,0,0,0
2883,8.1,0,0,0,0,0,0
2884,8.2,0,0,0,0,0,0
2885,8.2,14,1,83,14,1,79
2886,9.1,456,355,"2,198",433,333,"2,091"
2887,10.3,"1,193","1,088","5,509","1,123","1,018","5,202"
2888,11.5,"1,850","1,751","8,392","1,754","1,655","7,979"
2889,12.8,"2,808","2,718","12,537","2,684","2,593","12,007"
2890,13.8,"3,265","3,179","14,514","3,134","3,048","13,959"
2891,14.7,"3,600","3,516","15,971","3,466","3,381","15,401"
2892,15.4,"3,311","3,225","14,771","3,170","3,083","14,168"
2893,15.8,"3,216","3,130","14,379","3,092","3,005","13,849"
2894,16,"2,766","2,676","12,448","2,641","2,550","11,909"
2895,15.8,"1,850","1,751","8,476","1,759","1,659","8,078"
2896,15.5,"1,408","1,305","6,529","1,335","1,231","6,206"
2897,15,990,884,"4,663",933,827,"4,407"
2898,14.4,425,325,"2,080",403,304,"1,978"
2899,13.6,12,1,73,12,1,70
2900,13.2,0,0,0,0,0,0
2901,12.5,0,0,0,0,0,0
2902,12.7,0,0,0,0,0,0
2903,12.4,0,0,0,0,0,0
2904,12,0,0,0,0,0,0
2905,11.6,0,0,0,0,0,0
2906,11.6,0,0,0,0,0,0
2907,11.5,0,0,0,0,0,0
2908,11.4,0,0,0,0,0,0
2909,11.4,24,3,135,23,3,128
2910,12,369,272,"1,808",350,254,"1,719"
2911,12.7,817,710,"3,859",775,669,"3,672"
2912,13.4,"1,303","1,199","6,032","1,236","1,131","5,735"
2913,14.1,"1,897","1,798","8,647","1,804","1,705","8,243"
2914,14.8,"2,330","2,236","10,546","2,222","2,127","10,076"
2915,15.4,"2,539","2,447","11,461","2,424","2,331","10,965"
2916,15.8,"2,424","2,331","10,979","2,315","2,220","10,503"
2917,16.1,"2,382","2,289","10,805","2,273","2,179","10,333"
2918,16.2,"2,133","2,037","9,725","2,032","1,935","9,286"
2919,16.2,"1,716","1,615","7,900","1,631","1,530","7,526"
2920,16,"1,083",977,"5,091","1,028",922,"4,844"
2921,15.6,693,587,"3,322",657,552,"3,159"
2922,15.1,278,188,"1,392",263,175,"1,324"
2923,13.7,9,1,57,9,1,54
2924,14.2,0,0,0,0,0,0
2925,13.7,0,0,0,0,0,0
2926,13.8,0,0,0,0,0,0
2927,13.5,0,0,0,0,0,0
2928,13.2,0,0,0,0,0,0
2929,12.8,0,0,0,0,0,0
2930,13.1,0,0,0,0,0,0
2931,11.4,0,0,0,0,0,0
2932,13.3,0,0,0,0,0,0
2933,13.3,17,2,99,16,2,94
2934,13.9,256,168,"1,286",243,157,"1,223"
2935,14.4,559,455,"2,700",530,427,"2,568"
2936,14.6,848,742,"4,020",805,699,"3,824"
2937,15.4,"1,089",983,"5,110","1,033",927,"4,861"
2938,15.9,"1,370","1,267","6,369","1,302","1,198","6,068"
2939,16.2,"1,519","1,417","7,035","1,445","1,342","6,706"
2940,15.7,"1,604","1,503","7,399","1,526","1,424","7,055"
2941,16.7,"1,546","1,444","7,161","1,470","1,368","6,826"
2942,17,"1,395","1,292","6,496","1,326","1,222","6,189"
2943,17.1,"1,120","1,015","5,270","1,063",957,"5,014"
2944,17,851,744,"4,054",807,701,"3,855"
2945,16.8,530,427,"2,584",503,400,"2,457"
2946,16.4,235,150,"1,191",223,139,"1,132"
2947,15.9,11,1,68,11,1,65
2948,15.5,0,0,0,0,0,0
2949,15.1,0,0,0,0,0,0
2950,14.7,0,0,0,0,0,0
2951,13.7,0,0,0,0,0,0
2952,13.4,0,0,0,0,0,0
2953,13.1,0,0,0,0,0,0
2954,13,0,0,0,0,0,0
2955,12.7,0,0,0,0,0,0
2956,12.5,0,0,0,0,0,0
2957,12.7,40,9,218,38,8,208
2958,13.4,497,395,"2,410",472,370,"2,293"
2959,14.3,"1,112","1,007","5,200","1,049",943,"4,916"
2960,14.9,"1,159","1,054","5,415","1,100",995,"5,153"
2961,15.4,"1,559","1,457","7,192","1,481","1,378","6,849"
2962,15.9,"2,057","1,961","9,385","1,959","1,861","8,957"
2963,16.3,"1,991","1,894","9,108","1,896","1,798","8,692"
2964,16.8,"2,617","2,526","11,840","2,499","2,406","11,327"
2965,17.1,"2,373","2,279","10,787","2,264","2,169","10,312"
2966,16.6,"2,259","2,164","10,279","2,152","2,056","9,814"
2967,17.4,"2,219","2,124","10,126","2,111","2,014","9,654"
2968,17.3,"1,487","1,385","6,910","1,409","1,306","6,564"
2969,16.9,820,714,"3,915",779,672,"3,724"
2970,16.6,414,315,"2,041",393,295,"1,941"
2971,16,13,1,77,12,1,73
2972,15,0,0,0,0,0,0
2973,14,0,0,0,0,0,0
2974,12.9,0,0,0,0,0,0
2975,11.9,0,0,0,0,0,0
2976,11,0,0,0,0,0,0
2977,10.1,0,0,0,0,0,0
2978,9.5,0,0,0,0,0,0
2979,9,0,0,0,0,0,0
2980,8.6,0,0,0,0,0,0
2981,8.8,84,32,441,80,29,419
2982,10.6,625,520,"2,977",466,365,"2,255"
2983,12.6,"2,324","2,230","10,468","2,069","1,972","9,368"
2984,14.7,"4,354","4,274","19,200","4,107","4,026","18,153"
2985,16.7,"6,113","6,030","26,751","5,899","5,817","25,844"
2986,18.5,"7,549","7,454","32,962","7,363","7,270","32,175"
2987,20,"8,419","8,313","36,793","8,254","8,150","36,089"
2988,21.2,"8,715","8,603","38,159","8,556","8,447","37,483"
2989,22.1,"8,429","8,322","37,029","8,263","8,158","36,317"
2990,22.6,"7,487","7,393","33,031","7,297","7,205","32,219"
2991,22.7,"6,227","6,144","27,638","5,996","5,914","26,647"
2992,22.4,"4,347","4,266","19,525","4,075","3,993","18,349"
2993,21.5,"2,250","2,155","10,363","1,947","1,849","9,026"
2994,20.1,449,349,"2,224",318,224,"1,600"
2995,18.5,59,18,324,56,16,308
2996,17.1,0,0,0,0,0,0
2997,15.7,0,0,0,0,0,0
2998,14.3,0,0,0,0,0,0
2999,12.8,0,0,0,0,0,0
3000,12,0,0,0,0,0,0
3001,11,0,0,0,0,0,0
3002,10.5,0,0,0,0,0,0
3003,9.9,0,0,0,0,0,0
3004,9.5,0,0,0,0,0,0
3005,9.8,107,47,555,101,43,527
3006,11.8,639,534,"3,049",445,345,"2,163"
3007,13.9,"2,594","2,503","11,665","2,287","2,192","10,339"
3008,16.1,"4,665","4,585","20,575","4,392","4,312","19,417"
3009,18,"6,449","6,365","28,246","6,219","6,135","27,269"
3010,19.7,"7,786","7,688","34,043","7,589","7,494","33,207"
3011,21.1,"8,428","8,322","36,906","8,256","8,152","36,173"
3012,22.2,"8,522","8,414","37,394","8,355","8,249","36,678"
3013,22.9,"7,871","7,772","34,635","7,697","7,601","33,893"
3014,23.1,"6,518","6,433","28,859","6,332","6,248","28,060"
3015,23,"5,179","5,099","23,128","4,974","4,894","22,245"
3016,22.3,"3,402","3,317","15,426","3,195","3,108","14,523"
3017,21.3,"1,818","1,719","8,449","1,615","1,513","7,542"
3018,19.9,495,393,"2,438",407,308,"2,025"
3019,18.4,35,7,197,33,6,187
3020,16.9,0,0,0,0,0,0
3021,15.4,0,0,0,0,0,0
3022,14,0,0,0,0,0,0
3023,12.5,0,0,0,0,0,0
3024,11.6,0,0,0,0,0,0
3025,10.5,0,0,0,0,0,0
3026,10,0,0,0,0,0,0
3027,9.4,0,0,0,0,0,0
3028,9.1,0,0,0,0,0,0
3029,9.1,48,12,261,46,11,248
3030,9.8,479,377,"2,306",454,353,"2,193"
3031,10.7,"1,214","1,110","5,608","1,141","1,036","5,284"
3032,12.9,"3,840","3,758","16,935","3,621","3,537","16,007"
3033,14.2,"3,946","3,864","17,436","3,778","3,695","16,721"
3034,15.7,"5,709","5,628","24,946","5,526","5,445","24,173"
3035,16.6,"5,247","5,167","23,040","5,080","5,000","22,334"
3036,17.2,"5,151","5,072","22,679","4,988","4,908","21,985"
3037,17.6,"4,957","4,877","21,870","4,794","4,714","21,178"
3038,18,"4,932","4,852","21,792","4,754","4,674","21,034"
3039,18.1,"4,227","4,146","18,792","4,042","3,960","18,002"
3040,17.7,"2,562","2,471","11,626","2,417","2,324","10,994"
3041,17.1,"1,677","1,576","7,742","1,522","1,420","7,059"
3042,16.1,509,406,"2,479",477,375,"2,331"
3043,15,14,1,82,13,1,78
3044,14,0,0,0,0,0,0
3045,12.9,0,0,0,0,0,0
3046,11.8,0,0,0,0,0,0
3047,10.8,0,0,0,0,0,0
3048,10.1,0,0,0,0,0,0
3049,9.4,0,0,0,0,0,0
3050,9,0,0,0,0,0,0
3051,8.6,0,0,0,0,0,0
3052,8.3,0,0,0,0,0,0
3053,8.5,76,27,399,72,24,379
3054,10.3,702,596,"3,324",539,436,"2,587"
3055,12.5,"2,606","2,515","11,668","2,310","2,216","10,398"
3056,13.7,"3,226","3,140","14,349","3,043","2,955","13,568"
3057,14.3,"3,105","3,018","13,854","2,963","2,875","13,247"
3058,14.1,"1,893","1,795","8,634","1,802","1,702","8,235"
3059,13.5,742,636,"3,531",704,598,"3,358"
3060,13.6,"2,545","2,453","11,440","2,428","2,335","10,937"
3061,13.7,"2,594","2,503","11,656","2,474","2,381","11,140"
3062,14,"3,500","3,415","15,538","3,353","3,268","14,913"
3063,14.2,"3,363","3,278","14,964","3,207","3,120","14,297"
3064,14.2,"2,543","2,451","11,448","2,395","2,301","10,811"
3065,13.7,"1,079",973,"5,044","1,014",908,"4,756"
3066,12.9,441,341,"2,150",419,319,"2,045"
3067,11.7,18,2,104,17,2,99
3068,11.4,0,0,0,0,0,0
3069,10.7,0,0,0,0,0,0
3070,9.8,0,0,0,0,0,0
3071,9.2,0,0,0,0,0,0
3072,8.9,0,0,0,0,0,0
3073,8.7,0,0,0,0,0,0
3074,8.6,0,0,0,0,0,0
3075,8.3,0,0,0,0,0,0
3076,7.2,0,0,0,0,0,0
3077,8,39,9,214,37,8,204
3078,8.8,390,292,"1,892",369,273,"1,799"
3079,9.8,813,707,"3,817",771,665,"3,631"
3080,10.6,"1,194","1,089","5,515","1,133","1,028","5,248"
3081,11.3,"1,676","1,576","7,637","1,592","1,491","7,271"
3082,11.8,"1,876","1,777","8,513","1,784","1,684","8,113"
3083,12.4,"2,161","2,065","9,756","2,057","1,960","9,308"
3084,12.7,"2,077","1,980","9,400","1,977","1,879","8,969"
3085,12.9,"1,981","1,883","8,988","1,885","1,786","8,572"
3086,13,"1,767","1,667","8,061","1,680","1,579","7,680"
3087,13,"1,502","1,400","6,903","1,426","1,323","6,569"
3088,12.7,"1,030",924,"4,815",978,871,"4,580"
3089,12.7,666,561,"3,179",632,527,"3,023"
3090,12.3,315,222,"1,557",299,207,"1,481"
3091,11.8,16,2,95,15,2,90
3092,10.8,0,0,0,0,0,0
3093,9.9,0,0,0,0,0,0
3094,8.9,0,0,0,0,0,0
3095,8,0,0,0,0,0,0
3096,7,0,0,0,0,0,0
3097,5.9,0,0,0,0,0,0
3098,5.3,0,0,0,0,0,0
3099,4.7,0,0,0,0,0,0
3100,4.3,0,0,0,0,0,0
3101,4.7,164,90,825,156,83,785
3102,6.4,688,582,"3,230",484,382,"2,313"
3103,8.1,"2,424","2,331","10,784","2,142","2,046","9,579"
3104,9.9,"4,372","4,291","19,042","4,099","4,018","17,903"
3105,11.6,"6,031","5,948","26,047","5,788","5,707","25,039"
3106,13.3,"7,936","7,836","34,082","7,705","7,609","33,123"
3107,14.1,"6,625","6,539","28,688","6,432","6,347","27,879"
3108,14.5,"5,697","5,616","24,814","5,516","5,435","24,056"
3109,14.8,"6,252","6,168","27,178","6,063","5,981","26,388"
3110,14.8,"4,797","4,717","21,048","4,616","4,536","20,283"
3111,14.5,"3,934","3,852","17,389","3,753","3,670","16,620"
3112,13.8,"2,592","2,501","11,646","2,441","2,349","10,997"
3113,12.8,"1,503","1,400","6,903","1,373","1,270","6,336"
3114,11.8,612,507,"2,925",513,410,"2,475"
3115,10.5,77,27,406,73,25,386
3116,9.5,0,0,0,0,0,0
3117,8.5,0,0,0,0,0,0
3118,7.5,0,0,0,0,0,0
3119,6.5,0,0,0,0,0,0
3120,6.2,0,0,0,0,0,0
3121,5.9,0,0,0,0,0,0
3122,5.7,0,0,0,0,0,0
3123,5.5,0,0,0,0,0,0
3124,5.4,0,0,0,0,0,0
3125,5.9,153,81,776,146,75,738
3126,8.1,695,590,"3,277",489,387,"2,343"
3127,10.4,"2,559","2,467","11,413","2,242","2,147","10,060"
3128,12.6,"4,472","4,392","19,586","4,186","4,105","18,382"
3129,14.6,"5,975","5,893","25,999","5,730","5,649","24,970"
3130,16.5,"7,449","7,356","32,303","7,222","7,131","31,350"
3131,17.8,"7,572","7,477","32,923","7,373","7,280","32,084"
3132,18.8,"7,604","7,509","33,101","7,415","7,322","32,303"
3133,19.4,"7,194","7,103","31,407","6,999","6,910","30,587"
3134,19.8,"6,345","6,261","27,854","6,136","6,054","26,972"
3135,19.8,"5,226","5,146","23,118","4,994","4,914","22,131"
3136,19.4,"3,763","3,680","16,852","3,507","3,423","15,754"
3137,18.4,"1,855","1,756","8,551","1,645","1,544","7,624"
3138,17,543,440,"2,646",444,344,"2,183"
3139,15.5,59,18,321,56,16,305
3140,14,0,0,0,0,0,0
3141,12.5,0,0,0,0,0,0
3142,11.1,0,0,0,0,0,0
3143,9.6,0,0,0,0,0,0
3144,8.4,0,0,0,0,0,0
3145,7.1,0,0,0,0,0,0
3146,6.5,0,0,0,0,0,0
3147,5.8,0,0,0,0,0,0
3148,5.4,0,0,0,0,0,0
3149,5.4,29,5,160,27,5,152
3150,5.4,117,54,600,111,50,570
3151,5.4,233,148,"1,154",221,138,"1,097"
3152,5.6,352,256,"1,705",334,239,"1,621"
3153,7.8,"4,240","4,159","18,399","4,048","3,967","17,599"
3154,8.8,"3,327","3,242","14,624","3,183","3,096","14,016"
3155,10,"4,813","4,733","20,897","4,642","4,562","20,186"
3156,11.1,"5,647","5,566","24,438","5,461","5,381","23,664"
3157,11.5,"3,885","3,802","17,070","3,727","3,644","16,408"
3158,12.1,"4,945","4,865","21,553","4,755","4,675","20,753"
3159,12.1,"2,996","2,908","13,328","2,851","2,762","12,707"
3160,12.1,"2,955","2,866","13,150","2,770","2,680","12,362"
3161,12.2,"2,707","2,617","12,094","2,334","2,240","10,494"
3162,11.7,509,407,"2,458",344,249,"1,692"
3163,10.8,128,62,662,122,57,630
3164,10.1,0,0,0,0,0,0
3165,9.3,0,0,0,0,0,0
3166,8.6,0,0,0,0,0,0
3167,7.9,0,0,0,0,0,0
3168,7.7,0,0,0,0,0,0
3169,7.5,0,0,0,0,0,0
3170,7.4,0,0,0,0,0,0
3171,7.3,0,0,0,0,0,0
3172,7.3,0,0,0,0,0,0
3173,7.7,194,114,972,184,106,925
3174,8.6,737,631,"3,467",670,565,"3,167"
3175,9.8,"1,538","1,436","7,007","1,429","1,326","6,534"
3176,11.3,"2,798","2,708","12,451","2,637","2,546","11,767"
3177,12.8,"3,897","3,815","17,153","3,716","3,633","16,390"
3178,14.2,"4,742","4,662","20,784","4,557","4,477","20,004"
3179,15.5,"5,237","5,157","22,927","5,052","4,972","22,150"
3180,16.5,"5,589","5,508","24,486","5,402","5,322","23,698"
3181,17.5,"5,932","5,850","26,009","5,741","5,660","25,200"
3182,18.1,"5,252","5,172","23,159","5,057","4,977","22,328"
3183,18.1,"3,167","3,081","14,256","3,013","2,925","13,590"
3184,17.7,"1,995","1,898","9,155","1,885","1,787","8,672"
3185,16.9,"1,061",955,"5,000",998,892,"4,719"
3186,16,478,376,"2,335",453,352,"2,221"
3187,15,21,3,123,20,3,117
3188,13.8,0,0,0,0,0,0
3189,12.7,0,0,0,0,0,0
3190,11.5,0,0,0,0,0,0
3191,10.4,0,0,0,0,0,0
3192,9.3,0,0,0,0,0,0
3193,8,0,0,0,0,0,0
3194,7.4,0,0,0,0,0,0
3195,6.9,0,0,0,0,0,0
3196,6.8,0,0,0,0,0,0
3197,7.3,202,121,"1,009",192,113,963
3198,8.2,745,639,"3,502",656,551,"3,101"
3199,8.9,"1,243","1,139","5,711","1,169","1,064","5,388"
3200,9.7,"1,777","1,677","8,044","1,682","1,581","7,633"
3201,10.6,"2,528","2,436","11,287","2,402","2,309","10,748"
3202,11.2,"2,578","2,486","11,515","2,454","2,361","10,988"
3203,12.3,"4,374","4,294","19,157","4,203","4,122","18,434"
3204,13.4,"5,081","5,001","22,161","4,903","4,824","21,417"
3205,14.5,"6,463","6,378","28,023","6,255","6,172","27,154"
3206,15,"4,463","4,382","19,646","4,282","4,201","18,883"
3207,15,"3,368","3,283","15,004","3,202","3,116","14,297"
3208,15.2,"2,997","2,909","13,424","2,805","2,715","12,599"
